site_ID,site_name,latitude_numeric,longitude_numeric,blurred_coordinates,topography_m,freshwater_depth_m,realm_1,realm_2,biome_1,biome_2,functional_group_1,functional_group_2,contributor_comments
28570,YTBMS-KLP-332571-C7,62.243415,-140.650011,FALSE,753,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28571,YTBMS-KLP-332571-C3,62.249441,-140.640037,FALSE,769,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28572,YTBMS-KLP-333628-C7,62.30561,-140.548427,FALSE,652,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28573,YTBMS-KLP-333628-C3,62.311628,-140.53841,FALSE,636,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28574,YTBMS-KLP-333640-A5,62.62151,-138.940732,FALSE,614,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28575,YTBMS-KLP-333640-A6,62.621796,-138.934938,FALSE,623,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28576,YTBMS-KLP-334154-C3,62.342704,-140.487465,FALSE,611,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28577,YTBMS-KLP-335713-D3,62.336956,-140.8323,FALSE,701,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28578,YTBMS-KLP-335729-C7,62.732731,-138.741654,FALSE,1330,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28579,YTBMS-KLP-335723-B5,62.587288,-139.520389,FALSE,518,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28580,YTBMS-KLP-335723-B9,62.585319,-139.514307,FALSE,524,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28581,YTBMS-KLP-335723-C5,62.580558,-139.554137,FALSE,508,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28582,YTBMS-KLP-335723-C7,62.577595,-139.559248,FALSE,495,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28583,YTBMS-KLP-335729-B5,62.745431,-138.714738,FALSE,1165,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28584,YTBMS-KLP-335729-B7,62.742558,-138.719909,FALSE,1222,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28585,YTBMS-KLP-335729-C5,62.736556,-138.736558,FALSE,1366,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28586,YTBMS-KLP-336742-D7,62.36792,-140.872315,FALSE,671,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28587,YTBMS-KLP-336742-D3,62.373962,-140.862344,FALSE,661,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28588,YTBMS-KLP-340264-A7,62.521735,-140.944767,FALSE,626,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28589,YTBMS-KLP-340264-A3,62.527782,-140.934758,FALSE,663,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28590,YTBMS-KLP-343229-B6,63.000515,-138.983436,FALSE,1258,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28591,YTBMS-KLP-343229-B5,63.000349,-138.990371,FALSE,1250,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28592,YTBMS-KLP-354439-C5,63.669494,-137.986995,FALSE,1075,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28593,YTBMS-KLP-354439-C4,63.66938,-137.993407,FALSE,1116,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28594,YTBMS-KLP-360847-D9,63.927807,-138.379596,FALSE,716,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28595,YTBMS-KLP-361667-A5,63.647136,-140.36725,FALSE,511,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28596,YTBMS-KLP-361667-A4,63.646801,-140.372628,FALSE,511,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28597,YTBMS-KLP-361667-D9,63.621223,-140.346956,FALSE,617,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28598,YTBMS-KLP-361667-D5,63.623726,-140.353813,FALSE,599,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28599,YTBMS-KLP-361680-C1,63.945659,-138.591423,FALSE,473,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28600,YTBMS-KLP-362914-C3,63.991026,-138.692388,FALSE,474,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28601,YTBMS-KLP-363303-C5,63.657643,-140.662584,FALSE,1526,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28602,YTBMS-KLP-363303-B2,63.671039,-140.715509,FALSE,1562,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28603,YTBMS-KLP-363303-B5,63.66841,-140.714978,FALSE,1479,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28604,YTBMS-KLP-363303-C1,63.660026,-140.669457,FALSE,1513,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28605,YTBMS-KLP-364490-C9,64.03741,-138.888922,FALSE,427,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28606,YTBMS-KLP-364490-C1,64.042216,-138.902394,FALSE,434,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28607,YTBMS-KLP-364875-A9,64.05768,-138.976391,FALSE,394,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28608,YTBMS-KLP-364875-A1,64.062478,-138.989888,FALSE,395,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28609,YTBMS-KLP-369356-A9,64.161825,-139.852466,FALSE,1006,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28610,YTBMS-KLP-369356-A1,64.166541,-139.866165,FALSE,1107,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28611,YTBMS-KLP-369709-A5,64.036776,-140.620153,FALSE,627,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28612,YTBMS-KLP-369709-A4,64.036406,-140.626397,FALSE,630,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28613,YTBMS-KLP-370429-D1,64.198755,-139.947376,FALSE,1166,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28614,YTBMS-KLP-370429-D9,64.194047,-139.933647,FALSE,1170,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28615,YTBMS-KLP-371497-D7,64.110959,-140.755222,FALSE,1163,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28616,YTBMS-KLP-371499-B3,64.181206,-140.471567,FALSE,1005,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28617,YTBMS-KLP-371497-D3,64.116986,-140.744596,FALSE,1048,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28618,YTBMS-KLP-371857-C9,64.217528,-140.304199,FALSE,1188,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28619,YTBMS-KLP-371857-C1,64.222201,-140.318003,FALSE,1068,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28620,YTBMS-KLP-372922-C9,64.261207,-140.420459,FALSE,952,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28621,YTBMS-MAM-364118-D7,64.388102,-136.55475,FALSE,1000,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28622,YTBMS-MAM-364118-A9,64.398829,-136.556343,FALSE,1059,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28623,YTBMS-MAM-364118-D5,64.390956,-136.548934,FALSE,1018,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28624,YTBMS-MAM-364118-A5,64.401338,-136.562958,FALSE,1066,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28625,YTBMS-MAM-366038-A5,64.299062,-137.966858,FALSE,1284,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28626,YTBMS-MAM-366038-B5,64.292644,-137.921982,FALSE,1342,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28627,YTBMS-MAM-366038-B1,64.295092,-137.928695,FALSE,1308,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28628,YTBMS-MAM-366038-A1,64.301508,-137.973576,FALSE,1288,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28629,YTBMS-MAM-367553-B5,64.508452,-137.130611,FALSE,1452,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28630,YTBMS-MAM-367553-A5,64.507665,-137.15556,FALSE,1665,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28631,YTBMS-MAM-367553-A3,64.510542,-137.149781,FALSE,1660,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28632,YTBMS-MAM-367553-B3,64.511327,-137.12483,FALSE,1624,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28633,YTBMS-MAM-368280-A5,64.340333,-138.430695,FALSE,827,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28634,YTBMS-MAM-368280-B5,64.342254,-138.449842,FALSE,953,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28635,YTBMS-MAM-368280-B9,64.33983,-138.443071,FALSE,870,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28636,YTBMS-MAM-368280-C3,64.331301,-138.453699,FALSE,846,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28637,YTBMS-MAM-368280-C5,64.328373,-138.459302,FALSE,828,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28638,YTBMS-MAM-368280-D5,64.316915,-138.475519,FALSE,884,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28639,YTBMS-MAM-368280-D9,64.314493,-138.468753,FALSE,811,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28640,YTBMS-MAM-368280-A3,64.343259,-138.425086,FALSE,834,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28641,YTBMS-MAM-368644-D5,64.37854,-138.420243,FALSE,1069,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28642,YTBMS-MAM-368644-A5,64.366162,-138.392564,FALSE,876,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28643,YTBMS-MAM-368644-D9,64.376115,-138.413466,FALSE,950,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28644,YTBMS-MAM-368644-A9,64.363736,-138.385793,FALSE,855,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28645,YTBMS-MAM-368644-B3,64.377611,-138.376283,FALSE,922,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28646,YTBMS-MAM-368644-B5,64.374687,-138.381904,FALSE,910,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28647,YTBMS-MAM-371871-B5,64.572027,-138.305124,FALSE,1190,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28648,YTBMS-MAM-371871-D1,64.55717,-138.339694,FALSE,1312,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28649,YTBMS-MAM-371871-D5,64.554742,-138.332879,FALSE,1360,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28650,YTBMS-MAM-371871-B3,64.574948,-138.299454,FALSE,1185,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28651,YTBMS-MAM-371871-C5,64.552806,-138.313591,FALSE,1765,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Polar tundra and deserts,"",""
28652,YTBMS-MAM-374348-B5,64.632539,-138.804098,FALSE,1639,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28653,YTBMS-MAM-374348-B1,64.634946,-138.810974,FALSE,1745,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Polar tundra and deserts,"",""
28654,YTBMS-MAM-374348-D5,64.640012,-138.755319,FALSE,1569,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28655,YTBMS-MAM-374348-D3,64.64295,-138.749684,FALSE,1586,,Terrestrial,"",Polar/alpine (cryogenic) biome,"",Temperate alpine grasslands and shrublands,"",""
28656,YTBMS-MAM-374351-A5,64.711248,-138.395671,FALSE,1097,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28657,YTBMS-MAM-374351-A8,64.708573,-138.395086,FALSE,1096,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28658,YTBMS-NOM-375052-D5,64.683709,-138.674194,FALSE,1066,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28659,YTBMS-NOM-375052-C3,64.696556,-138.689791,FALSE,1125,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28660,YTBMS-NOM-375052-C5,64.69362,-138.695444,FALSE,1259,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28661,YTBMS-NOM-375052-D3,64.686644,-138.668541,FALSE,1067,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28662,YTBMS-NOM-378542-B5,64.990322,-138.227171,FALSE,1011,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28663,YTBMS-NOM-378542-A9,64.991289,-138.201808,FALSE,897,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28664,YTBMS-NOM-378542-B3,64.99324,-138.221404,FALSE,1262,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28665,YTBMS-NOM-378542-A5,64.993723,-138.208721,FALSE,1070,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28666,YTBMS-NOM-380582-C5,64.97738,-139.068353,FALSE,1036,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28667,YTBMS-NOM-380582-C3,64.98033,-139.062681,FALSE,1038,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28668,YTBMS-NOM-380582-A5,64.995529,-139.085631,FALSE,1048,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28669,YTBMS-YPC-306518-C5,62.083298,-135.959107,FALSE,816,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28670,YTBMS-YPC-306518-A5,62.073135,-135.934924,FALSE,718,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28671,YTBMS-YPC-306518-A9,62.070593,-135.928881,FALSE,668,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28672,YTBMS-YPC-306518-C7,62.080464,-135.964527,FALSE,785,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28673,YTBMS-YPC-313342-C5,62.29031,-136.081876,FALSE,579,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
28674,YTBMS-YPC-313342-B9,62.300903,-136.088959,FALSE,843,,Terrestrial,"",Temperate-boreal forests and woodlands biome,"",Boreal and temperate high montane forests and woodlands,"",""
